 Timestamp,  (|0)IVC-AZ, IVC-LV, IVC-CL, (^1)V-AZ,V-LV_YTilt,V-CL_XTilt,V-LV_RawY,V-CL_RawX, (^2)W-AZ, W-LV, W-CL, (^3)TC-AZ, TC-LV, TC-CL, (^4)DsXY-AZ_VCP,DsXY-LV_VCP,DsXY-CL_VCP,DsXY-Phase_VCP, (^5)ADMC-LV,ADMC-AZ,ADMC-REL,ADMC-AGC, (^8)Heading,GPS-Longitude,,GPS-Latitude,,Modem,Tx-Mute
02-22-2014 10:49:54:040 0|0,  -0.003,  -0.421,  +0.035^1,  +0.000,  -0.284,  +0.015^2,  -0.216,  +1.357,  -0.403^3,  +0.103,  +0.304,  -0.317^4,+195.919, +26.159,  +0.035, +47.000^5, +26.159,+195.919,+164.030,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.122
02-22-2014 10:49:53:040 0|0,  -0.006,  -0.538,  +0.028^1,  +0.000,  -0.276,  +0.022^2,  -0.948,  +1.540,  +0.024^3,  +0.050,  +0.400,  +0.003^4,+195.916, +24.326,  +0.028, +50.000^5, +24.326,+195.916,+164.030,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.372
02-22-2014 10:49:52:040 0|0,  -0.024,  -0.355,  +0.025^1,  +0.000,  -0.030,  +0.025^2,  -0.460,  +0.686,  +0.268^3,  +0.058,  +0.360,  -0.243^4,+195.899, +22.880,  +0.025, +72.000^5, +22.880,+195.899,+163.992,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.372
02-22-2014 10:49:51:040 0|0,  -0.054,  -0.079,  +0.016^1,  +0.000,  +0.127,  +0.009^2,  -0.338,  +0.076,  +0.085^3,  +0.064,  +0.075,  -0.014^4,+195.868, +22.373,  +0.016, +87.000^5, +22.373,+195.868,+163.959,1506^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.372
02-22-2014 10:49:50:040 0|0,  -0.191,  -0.021,  +0.023^1,  +0.000,  +0.101,  +0.002^2,  +0.882,  +0.442,  -0.403^3,  +0.105,  +0.029,  -0.034^4,+195.416, +22.374,  +0.023, +29.000^5, +22.374,+195.416,+163.497,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:49:040 0|0,  -0.346,  -0.009,  +0.028^1,  +0.000,  +0.039,  -0.003^2,  +1.736,  -0.107,  -0.891^3,  +0.024,  -0.195,  -0.041^4,+193.974, +22.386,  +0.028, +29.000^5, +22.386,+193.974,+162.064,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.372
02-22-2014 10:49:48:040 0|0,  -0.333,  -0.008,  +0.027^1,  +0.000,  +0.038,  -0.027^2,  +1.126,  -0.412,  -0.891^3,  +0.147,  -0.195,  -0.142^4,+192.152, +22.387,  +0.027, +50.000^5, +22.387,+192.152,+160.196,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:47:040 0|0,  -0.093,  +0.012,  +0.032^1,  +0.000,  +0.018,  -0.057^2,  -0.033,  -0.290,  -0.098^3,  +0.090,  -0.195,  -0.343^4,+191.127, +22.407,  +0.032, +51.000^5, +22.407,+191.127,+159.163,1506^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:46:040 0|0,  +0.041,  +0.092,  +0.028^1,  +0.000,  +0.227,  -0.053^2,  -0.460,  -0.839,  -0.159^3,  -0.050,  -0.145,  -0.200^4,+190.964, +22.498,  +0.028, +72.000^5, +22.498,+190.964,+158.998,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.372
02-22-2014 10:49:45:040 0|0,  +0.030,  +0.274,  +0.020^1,  +0.000,  +0.440,  -0.095^2,  -0.643,  -1.144,  +0.146^3,  -0.094,  -0.188,  -0.285^4,+190.952, +23.285,  +0.020, +86.000^5, +23.285,+190.952,+158.998,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:44:040 0|0,  +0.075,  +0.331,  +0.040^1,  +0.000,  +0.374,  -0.115^2,  +0.089,  -2.120,  -0.098^3,  -0.058,  -0.148,  -0.175^4,+190.998, +25.226,  +0.040, +29.000^5, +25.226,+190.998,+159.097,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:43:040 0|0,  +0.079,  +0.089,  +0.044^1,  +0.000,  +0.140,  -0.119^2,  -0.033,  -0.717,  +0.085^3,  -0.033,  -0.045,  -0.065^4,+191.002, +26.210,  +0.044, +32.000^5, +26.210,+191.002,+159.097,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:42:040 0|0,  +0.227,  -0.049,  +0.042^1,  +0.000,  +0.054,  -0.117^2,  -0.704,  -0.229,  +0.451^3,  -0.194,  +0.063,  -0.083^4,+191.171, +26.346,  +0.042, +43.000^5, +26.346,+191.171,+159.268,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:41:040 0|0,  +0.357,  -0.060,  +0.032^1,  +0.000,  +0.065,  -0.082^2,  -1.863,  -0.229,  +0.573^3,  -0.125,  +0.002,  -0.171^4,+191.902, +26.335,  +0.032, +76.000^5, +26.335,+191.902,+159.965,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:40:040 0|0,  +0.499,  -0.039,  +0.043^1,  +0.000,  +0.044,  -0.068^2,  -1.375,  +0.198,  +0.390^3,  -0.373,  -0.001,  +0.097^4,+194.021, +26.356,  +0.043,  +0.000^5, +26.356,+194.021,+162.130,1506^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:39:040 0|0,  +0.184,  -0.056,  +0.046^1,  +0.000,  +0.061,  -0.046^2,  -0.643,  -0.412,  -0.342^3,  -0.043,  +0.117,  -0.235^4,+194.859, +26.339,  +0.046, +11.000^5, +26.339,+194.859,+162.964,1506^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.573   34.282
02-22-2014 10:49:38:040 0|0,  +0.018,  -0.194,  +0.045^1,  +0.000,  -0.055,  -0.045^2,  -0.277,  +0.198,  +0.451^3,  +0.048,  +0.322,  -0.125^4,+194.940, +26.180,  +0.045, +29.000^5, +26.180,+194.940,+163.063,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:37:040 0|0,  +0.013,  -0.422,  +0.041^1,  +0.000,  -0.229,  -0.041^2,  +0.028,  +1.357,  -0.098^3,  +0.058,  +0.512,  -0.101^4,+194.936, +25.229,  +0.041, +29.000^5, +25.229,+194.936,+163.030,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:36:040 0|0,  -0.021,  -0.378,  +0.031^1,  +0.000,  -0.060,  -0.006^2,  +0.150,  +1.479,  +0.024^3,  +0.055,  +0.469,  -0.285^4,+194.902, +23.960,  +0.031, +76.000^5, +23.960,+194.902,+162.964,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:35:040 0|0,  -0.019,  -0.054,  +0.028^1,  +0.000,  +0.129,  -0.003^2,  -0.277,  +0.076,  -0.281^3,  +0.120,  +0.004,  -0.408^4,+194.903, +23.396,  +0.028, +61.000^5, +23.396,+194.903,+162.964,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:34:040 0|0,  -0.193,  -0.006,  +0.015^1,  +0.000,  +0.186,  -0.040^2,  -0.033,  +0.259,  -0.098^3,  +0.180,  -0.206,  +0.018^4,+194.563, +23.389,  +0.015, +83.000^5, +23.389,+194.563,+162.629,1506^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:33:040 0|0,  -0.279,  +0.026,  +0.041^1,  +0.000,  -0.020,  -0.016^2,  +1.675,  -0.534,  -0.891^3,  +0.033,  -0.249,  +0.029^4,+193.072, +23.420,  +0.041, +14.000^5, +23.420,+193.072,+161.130,1506^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:32:040 0|0,  -0.085,  +0.040,  +0.038^1,  +0.000,  +0.065,  -0.038^2,  +0.394,  +0.076,  -0.220^3,  +0.091,  -0.294,  -0.110^4,+192.105, +23.435,  +0.038, +29.000^5, +23.435,+192.105,+160.130,1506^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:31:040 0|0,  +0.046,  +0.123,  +0.036^1,  +0.000,  +0.234,  -0.036^2,  +0.577,  -0.534,  -0.098^3,  -0.004,  -0.257,  -0.171^4,+191.969, +23.541,  +0.036, +36.000^5, +23.541,+191.969,+159.965,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:30:040 0|0,  +0.041,  +0.255,  +0.035^1,  +0.000,  +0.414,  -0.060^2,  -0.277,  -1.937,  -0.159^3,  -0.054,  -0.187,  -0.219^4,+191.963, +24.336,  +0.035, +50.000^5, +24.336,+191.963,+159.965,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:29:040 0|0,  +0.048,  +0.065,  +0.041^1,  +0.000,  +0.147,  -0.066^2,  -0.094,  -0.534,  -0.098^3,  +0.017,  -0.255,  -0.253^4,+191.970, +25.253,  +0.041, +45.000^5, +25.253,+191.970,+159.998,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:28:040 0|0,  +0.158,  -0.074,  +0.030^1,  +0.000,  +0.104,  -0.030^2,  -1.192,  -0.229,  +0.390^3,  -0.166,  +0.065,  -0.313^4,+192.102, +25.321,  +0.030, +86.000^5, +25.321,+192.102,+160.097,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:27:040 0|0,  +0.463,  -0.060,  +0.037^1,  +0.000,  +0.090,  -0.037^2,  -1.131,  -0.412,  +0.329^3,  -0.406,  -0.020,  -0.211^4,+193.372, +25.335,  +0.037, +14.000^5, +25.335,+193.372,+161.399,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.573   34.282
02-22-2014 10:49:26:040 0|0,  +0.106,  -0.079,  +0.041^1,  +0.000,  +0.059,  -0.041^2,  -0.216,  +0.198,  -0.220^3,  +0.050,  +0.155,  -0.262^4,+193.946, +25.316,  +0.041,  +7.000^5, +25.316,+193.946,+161.998,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:25:040 0|0,  +0.038,  -0.268,  +0.036^1,  +0.000,  -0.025,  -0.036^2,  -0.033,  +0.747,  -0.159^3,  +0.081,  +0.419,  -0.039^4,+193.961, +25.000,  +0.036, +32.000^5, +25.000,+193.961,+161.998,1506^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:24:040 0|0,  +0.020,  -0.171,  +0.030^1,  +0.000,  +0.152,  -0.030^2,  -0.033,  +0.198,  -0.037^3,  +0.041,  +0.256,  -0.107^4,+193.942, +24.373,  +0.030, +50.000^5, +24.373,+193.942,+161.965,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:23:040 0|0,  -0.107,  -0.057,  +0.021^1,  +0.000,  +0.187,  -0.021^2,  -0.155,  +0.442,  +0.024^3,  +0.087,  -0.093,  -0.040^4,+193.753, +24.338,  +0.021, +79.000^5, +24.338,+193.753,+161.761,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:22:040 0|0,  -0.091,  -0.058,  +0.030^1,  +0.000,  +0.113,  +0.020^2,  -0.033,  -0.229,  +0.268^3,  -0.012,  +0.032,  -0.201^4,+193.042, +24.337,  +0.030, +79.000^5, +24.337,+193.042,+161.031,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:21:040 0|0,  +0.069,  -0.036,  +0.039^1,  +0.000,  +0.066,  -0.039^2,  +0.148,  -0.107,  -0.098^3,  -0.017,  -0.027,  -0.053^4,+192.992, +24.359,  +0.039,  +3.000^5, +24.359,+192.992,+160.965,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:20:040 0|0,  +0.065,  -0.040,  +0.039^1,  +0.000,  +0.095,  -0.014^2,  +0.087,  +0.442,  +0.207^3,  -0.026,  -0.072,  -0.201^4,+192.988, +24.355,  +0.039, +21.000^5, +24.355,+192.988,+160.965,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:19:040 0|0,  +0.065,  -0.040,  +0.036^1,  +0.000,  +0.120,  -0.011^2,  -0.279,  -0.534,  -0.220^3,  -0.017,  -0.012,  +0.021^4,+192.987, +24.355,  +0.036, +21.000^5, +24.355,+192.987,+160.965,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.122
02-22-2014 10:49:18:040 0|0,  +0.054,  -0.044,  +0.036^1,  +0.000,  +0.074,  -0.011^2,  +0.210,  -0.168,  -0.281^3,  +0.017,  -0.097,  -0.294^4,+192.977, +24.351,  +0.036, +38.000^5, +24.351,+192.977,+160.932,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:17:040 0|0,  +0.045,  -0.056,  +0.032^1,  +0.000,  +0.112,  +0.018^2,  -0.278,  +0.137,  -0.159^3,  -0.120,  -0.009,  -0.220^4,+192.968, +24.338,  +0.032, +57.000^5, +24.338,+192.968,+160.899,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.122
02-22-2014 10:49:16:040 0|0,  +0.039,  -0.053,  +0.027^1,  +0.000,  +0.133,  +0.023^2,  -0.461,  +0.076,  +0.329^3,  -0.081,  +0.052,  -0.055^4,+192.961, +24.342,  +0.027, +65.000^5, +24.342,+192.961,+160.899,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:15:040 0|0,  +0.012,  -0.051,  +0.020^1,  +0.000,  +0.106,  +0.030^2,  +0.088,  +0.015,  -0.098^3,  -0.170,  +0.018,  -0.228^4,+192.935, +24.344,  +0.020, +93.000^5, +24.344,+192.935,+160.866,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:14:040 0|0,  +0.014,  -0.054,  +0.024^1,  +0.000,  +0.109,  +0.026^2,  +0.210,  -0.046,  -0.037^3,  -0.183,  +0.029,  -0.243^4,+192.936, +24.341,  +0.024, +93.000^5, +24.341,+192.936,+160.866,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:13:040 0|0,  +0.057,  -0.036,  +0.034^1,  +0.000,  +0.066,  +0.016^2,  +0.027,  -0.046,  +0.268^3,  -0.021,  -0.043,  -0.098^4,+192.980, +24.359,  +0.034, +21.000^5, +24.359,+192.980,+160.899,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.372
02-22-2014 10:49:12:040 0|0,  +0.055,  -0.040,  +0.031^1,  +0.000,  +0.095,  +0.044^2,  -0.400,  -0.107,  +0.268^3,  -0.068,  -0.068,  -0.151^4,+192.978, +24.355,  +0.031, +31.000^5, +24.355,+192.978,+160.899,1506^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.122
02-22-2014 10:49:11:040 0|0,  +0.033,  -0.049,  +0.022^1,  +0.000,  +0.104,  +0.078^2,  -0.705,  +0.015,  +0.145^3,  -0.001,  -0.043,  +0.101^4,+192.955, +24.346,  +0.022, +61.000^5, +24.346,+192.955,+160.866,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:10:040 0|0,  +0.024,  -0.051,  +0.023^1,  +0.000,  +0.107,  +0.052^2,  -0.217,  +0.137,  +0.328^3,  -0.073,  -0.067,  -0.436^4,+192.946, +24.343,  +0.023, +72.000^5, +24.343,+192.946,+160.833,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:09:040 0|0,  +0.009,  -0.051,  +0.016^1,  +0.000,  +0.106,  +0.034^2,  +0.027,  -0.351,  +0.023^3,  -0.090,  -0.054,  -0.204^4,+192.932, +24.344,  +0.016, +90.000^5, +24.344,+192.932,+160.795,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:08:040 0|0,  +0.060,  -0.045,  +0.029^1,  +0.000,  +0.050,  +0.046^2,  +0.332,  -0.412,  +0.206^3,  -0.090,  -0.020,  -0.073^4,+192.982, +24.350,  +0.029, +29.000^5, +24.350,+192.982,+160.833,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:07:040 0|0,  +0.059,  -0.039,  +0.028^1,  +0.000,  +0.069,  +0.072^2,  -0.217,  -0.595,  +0.267^3,  +0.028,  +0.027,  -0.211^4,+192.982, +24.356,  +0.028, +21.000^5, +24.356,+192.982,+160.833,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.122
02-22-2014 10:49:06:040 0|0,  +0.049,  -0.039,  +0.022^1,  +0.000,  +0.094,  +0.078^2,  -0.278,  -0.351,  +0.267^3,  -0.022,  -0.087,  +0.012^4,+192.972, +24.356,  +0.022, +40.000^5, +24.356,+192.972,+160.833,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:05:040 0|0,  +0.049,  -0.036,  +0.023^1,  +0.000,  +0.066,  +0.052^2,  -0.339,  -0.290,  -0.038^3,  -0.031,  -0.154,  -0.180^4,+192.971, +24.359,  +0.023, +47.000^5, +24.359,+192.971,+160.795,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:04:040 0|0,  +0.040,  -0.042,  +0.017^1,  +0.000,  +0.097,  +0.083^2,  -0.522,  -0.168,  +0.572^3,  -0.059,  -0.100,  +0.027^4,+192.962, +24.353,  +0.017, +59.000^5, +24.353,+192.962,+160.795,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:03:040 0|0,  +0.029,  -0.043,  +0.012^1,  +0.000,  +0.073,  +0.088^2,  -0.217,  -0.229,  +0.023^3,  -0.050,  -0.062,  -0.014^4,+192.952, +24.352,  +0.012, +76.000^5, +24.352,+192.952,+160.762,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:02:040 0|0,  +0.063,  -0.030,  +0.022^1,  +0.000,  +0.036,  +0.078^2,  -0.095,  +0.198,  -0.038^3,  -0.006,  -0.024,  -0.171^4,+192.986, +24.364,  +0.022, +21.000^5, +24.364,+192.986,+160.795,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:01:040 0|0,  +0.059,  -0.035,  +0.018^1,  +0.000,  +0.040,  +0.107^2,  -0.339,  -0.412,  -0.038^3,  +0.023,  -0.071,  +0.095^4,+192.981, +24.360,  +0.018, +32.000^5, +24.360,+192.981,+160.795,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:49:00:040 0|0,  +0.059,  -0.033,  +0.019^1,  +0.000,  +0.063,  +0.106^2,  -0.156,  -0.595,  -0.099^3,  -0.080,  -0.109,  -0.036^4,+192.982, +24.362,  +0.019, +37.000^5, +24.362,+192.982,+160.762,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.638   34.282
02-22-2014 10:48:59:040 0|0,  +0.048,  -0.038,  +0.014^1,  +0.000,  +0.068,  +0.111^2,  -0.278,  -0.107,  -0.160^3,  -0.001,  -0.164,  +0.044^4,+192.971, +24.357,  +0.014, +52.000^5, +24.357,+192.971,+160.762,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:48:58:040 0|0,  +0.040,  -0.040,  +0.013^1,  +0.000,  +0.096,  +0.087^2,  -0.339,  +0.076,  -0.526^3,  -0.171,  -0.047,  -0.095^4,+192.962, +24.354,  +0.013, +66.000^5, +24.354,+192.962,+160.729,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:48:57:040 0|0,  +0.014,  -0.039,  +0.006^1,  +0.000,  +0.069,  +0.119^2,  -0.217,  +0.198,  +0.206^3,  -0.110,  +0.030,  +0.016^4,+192.936, +24.356,  +0.006, +94.000^5, +24.356,+192.936,+160.696,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:48:56:040 0|0,  +0.064,  -0.025,  +0.018^1,  +0.000,  +0.030,  +0.132^2,  -0.339,  -0.290,  +0.206^3,  +0.013,  -0.025,  -0.143^4,+192.987, +24.370,  +0.018, +21.000^5, +24.370,+192.987,+160.729,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:48:55:040 0|0,  +0.065,  -0.022,  +0.016^1,  +0.000,  +0.052,  +0.109^2,  -0.705,  +0.137,  +0.145^3,  -0.023,  -0.104,  +0.197^4,+192.988, +24.373,  +0.016, +25.000^5, +24.373,+192.988,+160.729,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:48:54:040 0|0,  +0.061,  -0.023,  +0.014^1,  +0.000,  +0.053,  +0.111^2,  -0.827,  +0.015,  -0.282^3,  -0.057,  -0.048,  -0.092^4,+192.983, +24.372,  +0.014, +38.000^5, +24.372,+192.983,+160.729,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:48:53:040 0|0,  +0.062,  -0.016,  +0.010^1,  +0.000,  +0.071,  +0.165^2,  +0.454,  -0.168,  -0.160^3,  -0.004,  -0.160,  -0.019^4,+192.985, +24.379,  +0.010, +43.000^5, +24.379,+192.985,+160.729,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:48:52:040 0|0,  +0.054,  -0.009,  +0.007^1,  +0.000,  +0.114,  +0.143^2,  -0.583,  -0.412,  +0.145^3,  -0.151,  -0.064,  -0.044^4,+192.976, +24.386,  +0.007, +67.000^5, +24.386,+192.976,+160.696,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:48:51:040 0|0,  +0.073,  +0.093,  +0.001^1,  +0.000,  +0.206,  +0.124^2,  -0.400,  -0.474,  +0.022^3,  -0.175,  -0.122,  -0.162^4,+193.013, +24.544,  +0.001, +93.000^5, +24.544,+193.013,+160.729,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.122
02-22-2014 10:48:50:040 0|0,  +0.196,  +0.378,  +0.017^1,  +0.000,  +0.428,  +0.133^2,  +0.027,  -2.365,  +0.266^3,  -0.226,  -0.132,  -0.081^4,+193.270, +25.922,  +0.017, +18.000^5, +25.922,+193.270,+161.031,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:48:49:040 0|0,  +0.203,  +0.431,  +0.016^1,  +0.000,  +0.531,  +0.109^2,  -0.400,  -2.243,  +0.083^3,  -0.251,  -0.132,  +0.077^4,+193.493, +27.744,  +0.016, +36.000^5, +27.744,+193.493,+161.295,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:48:48:040 0|0,  +0.196,  +0.386,  +0.010^1,  +0.000,  +0.507,  +0.115^2,  -0.644,  -2.487,  +0.083^3,  -0.261,  -0.088,  +0.261^4,+193.714, +29.568,  +0.010, +57.000^5, +29.568,+193.714,+161.531,1506^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:48:47:040 0|0,  +0.181,  +0.403,  +0.009^1,  +0.000,  +0.477,  +0.091^2,  -0.644,  -1.816,  +0.266^3,  -0.341,  -0.255,  -0.022^4,+193.926, +31.448,  +0.009, +79.000^5, +31.448,+193.926,+161.761,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:48:46:040 0|0,  +0.179,  +0.456,  +0.032^1,  +0.000,  +0.306,  +0.068^2,  -0.156,  -1.999,  -0.161^3,  -0.148,  -0.196,  +0.039^4,+194.233, +34.044,  +0.032,+338.000^5, +34.044,+194.233,+162.130,1506^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:48:45:040 0|0,  +0.181,  +0.468,  +0.034^1,  +0.000,  +0.334,  +0.091^2,  +0.027,  -1.999,  -0.100^3,  -0.162,  -0.218,  +0.035^4,+194.455, +35.866,  +0.034, +10.000^5, +35.866,+194.455,+162.360,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:48:44:040 0|0,  +0.167,  +0.400,  +0.032^1,  +0.000,  +0.352,  +0.043^2,  -0.400,  -2.731,  +0.266^3,  -0.203,  -0.058,  +0.043^4,+194.663, +37.623,  +0.032, +39.000^5, +37.623,+194.663,+162.596,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:48:43:040 0|0,  +0.101,  +0.283,  +0.036^1,  +0.000,  +0.176,  +0.014^2,  -0.278,  -1.572,  +0.022^3,  -0.078,  -0.276,  -0.093^4,+194.829, +39.399,  +0.036, +36.000^5, +39.399,+194.829,+162.794,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:48:42:040 0|0,  +0.029,  -0.006,  +0.033^1,  +0.000,  -0.046,  +0.042^2,  -0.339,  -0.474,  -0.039^3,  +0.044,  -0.045,  +0.073^4,+194.881, +40.121,  +0.033, +43.000^5, +40.121,+194.881,+162.860,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:48:41:040 0|0,  +0.007,  -0.105,  +0.031^1,  +0.000,  -0.096,  +0.044^2,  -0.278,  +0.380,  +0.022^3,  +0.016,  +0.081,  -0.024^4,+194.877, +40.171,  +0.031, +54.000^5, +40.171,+194.877,+162.860,1506^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:48:40:040 0|0,  +0.001,  -0.107,  +0.024^1,  +0.000,  -0.119,  +0.051^2,  -0.461,  -0.474,  -0.100^3,  +0.042,  +0.129,  -0.048^4,+194.871, +40.169,  +0.024, +64.000^5, +40.169,+194.871,+162.860,1506^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.638   34.282
02-22-2014 10:48:39:040 0|0,  -0.007,  -0.113,  +0.020^1,  +0.000,  -0.113,  +0.055^2,  -0.278,  -0.413,  +0.449^3,  -0.032,  +0.283,  -0.083^4,+194.863, +40.163,  +0.020, +78.000^5, +40.163,+194.863,+162.860,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:48:38:040 0|0,  +0.014,  -0.091,  +0.040^1,  +0.000,  -0.185,  +0.035^2,  -0.279,  -0.230,  -0.283^3,  +0.135,  +0.190,  -0.027^4,+194.884, +40.185,  +0.040,  +9.000^5, +40.185,+194.884,+162.893,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
02-22-2014 10:48:37:040 0|0,  +0.006,  -0.120,  +0.040^1,  +0.000,  -0.231,  +0.035^2,  -0.767,  +0.137,  +0.144^3,  +0.139,  +0.231,  -0.167^4,+194.876, +40.156,  +0.040, +14.000^5, +40.156,+194.876,+162.893,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.728   34.282
